player_name,team_name,match_no,goals,assists,xg,BCM,dribbles,Chances_Created
Pedri,Spain,64,0,0,0.0,0,1,1
Pedro Miguel,Qatar,5,0,0,0.0,0,1,0
Pedro Miguel,Qatar,27,0,0,0.0,0,1,0
Pedro Miguel,Qatar,49,0,0,0.22,1,0,0
Pedro Neto,Portugal,21,0,1,0.0,0,0,1
Pedro Neto,Portugal,45,0,0,0.0,0,1,0
Pedro Neto,Portugal,69,0,0,0.0,0,1,1
Pedro Porro,Spain,37,0,0,0.22,0,0,3
Pedro Vite,Ecuador,11,0,0,0.05,0,0,1
Pedro Vite,Ecuador,35,0,0,0.06,0,0,6
Pedro Vite,Ecuador,56,0,1,0.0,0,0,1
Pervis Estupinan,Ecuador,35,0,0,0.0,0,0,1
Pervis Estupinan,Ecuador,56,0,0,0.0,0,0,0
Petar Musa,Croatia,22,1,0,0.14,0,0,0
Petar Musa,Croatia,47,0,0,0.0,0,0,0
Petar Sučić,Croatia,22,0,1,0.01,0,1,1
Petar Sučić,Croatia,47,0,0,0.0,0,0,0
Petar Sučić,Croatia,67,1,0,0.04,0,0,1
Philipp Lienhart,Austria,20,0,0,0.0,0,0,0
Philipp Lienhart,Austria,71,0,0,0.11,0,0,0
Phillipp Mwene,Austria,20,0,0,0.0,0,0,1
Phillipp Mwene,Austria,71,0,0,0.05,0,0,1
Pico,Cape Verde,39,0,0,0.11,0,0,0
Pico,Cape Verde,63,0,0,0.14,0,0,0
Piero Hincapie,Ecuador,11,0,0,0.16,0,0,0
Piero Hincapie,Ecuador,35,0,0,0.34,1,1,2
Piero Hincapie,Ecuador,56,0,0,0.0,0,0,0
Prince Kwabena Adu,Ghana,23,0,0,0.0,0,0,0
Prince Kwabena Adu,Ghana,46,0,0,0.13,1,0,0
Promise David,Canada,3,0,1,0.04,0,0,1
Promise David,Canada,50,1,0,0.76,0,0,0
Quinten Timber,Netherlands,10,0,0,0.0,0,0,1
Rafael Leão,Portugal,21,0,0,0.0,0,0,1
Rafael Leão,Portugal,45,1,0,0.17,0,2,0
Rafael Leão,Portugal,69,0,0,0.04,0,3,0
Rafik Belghali,Algeria,19,0,0,0.0,0,0,1
Rafik Belghali,Algeria,44,0,0,0.03,0,2,1
Rafik Belghali,Algeria,71,1,0,0.11,0,1,1
Rahman Baba,Ghana,46,0,0,0.0,0,0,0
Rami Rabia,Egypt,14,0,0,0.0,0,0,0
Rami Rabia,Egypt,40,0,0,0.0,0,0,0
Rami Rabia,Egypt,65,0,0,0.0,0,0,0
Ramin Rezaeian,Iran,16,1,1,0.35,0,1,3
Ramin Rezaeian,Iran,38,0,0,0.0,0,0,2
Ramin Rezaeian,Iran,65,1,0,0.23,1,0,1
Ramiz Zerrouki,Algeria,19,0,0,0.0,0,0,0
Ramiz Zerrouki,Algeria,44,0,0,0.0,0,0,0
Ramon Sosa,Paraguay,4,0,0,0.0,0,0,0
Ramy Bensebaini,Algeria,19,0,0,0.0,0,0,0
Ramy Bensebaini,Algeria,44,0,0,0.05,0,1,0
Ramy Bensebaini,Algeria,71,0,0,0.02,0,0,0
Rani Khedira,Tunisia,12,0,0,0.02,0,0,0
Rani Khedira,Tunisia,36,0,0,0.0,0,0,0
Rani Khedira,Tunisia,58,0,0,0.0,0,0,0
Raphinha,Brazil,6,0,0,0.15,0,1,3
Raphinha,Brazil,31,0,0,0.25,0,0,0
Raul Jimenez,Mexico,1,1,0,0.81,0,0,2
Raul Jimenez,Mexico,28,0,0,0.28,1,0,0
Raul Rangel,Mexico,1,0,0,0.0,0,0,0
Raul Rangel,Mexico,28,0,0,0.0,0,0,0
Raul Rangel,Mexico,53,0,0,0.0,0,0,0
Rayan,Brazil,31,0,0,0.0,0,0,1
Rayan,Brazil,52,0,1,0.65,1,2,4
Rayan Aït-Nouri,Algeria,19,0,0,0.0,0,3,0
Rayan Aït-Nouri,Algeria,44,0,0,0.06,0,1,0
Rayan Aït-Nouri,Algeria,71,0,0,0.0,0,2,0
Rayan Cherki,France,17,0,0,0.0,0,0,0
Rayan Cherki,France,42,0,0,0.0,0,1,1
Rayan Cherki,France,61,0,0,0.0,0,0,0
Rebin Sulaka,Iraq,42,0,0,0.09,0,0,0
Rebin Sulaka,Iraq,62,0,0,0.0,0,0,0
Redouane Halhal,Morocco,51,0,0,0.0,0,0,0
Reece James,England,22,0,0,0.04,0,0,0
Reece James,England,46,0,0,0.0,0,0,2
Relebohile Mofokeng,South Africa,25,0,0,0.05,0,0,1
Relebohile Mofokeng,South Africa,54,0,0,0.08,0,0,4
Remo Freuler,Switzerland,5,0,0,0.0,0,0,1
Remo Freuler,Switzerland,26,0,0,0.01,0,1,1
Remo Freuler,Switzerland,50,0,0,0.0,0,0,0
Renato Veiga,Portugal,21,0,0,0.0,0,0,0
Renato Veiga,Portugal,45,0,0,0.0,0,0,0
Renato Veiga,Portugal,69,0,0,0.0,0,0,1
Ricardo Ade,Haiti,7,0,0,0.03,0,0,0
Ricardo Ade,Haiti,31,0,0,0.08,0,0,0
Ricardo Ade,Haiti,51,0,0,0.05,0,0,0
Ricardo Pepi,USA,4,0,0,0.09,0,0,1
Ricardo Pepi,USA,29,0,0,0.11,0,1,0
Ricardo Pepi,USA,60,0,0,0.2,0,0,1
Ricardo Rodriguez,Switzerland,5,0,0,0.0,0,0,2
Ricardo Rodriguez,Switzerland,26,0,0,0.0,0,0,0
Ricardo Rodriguez,Switzerland,50,0,0,0.0,0,0,2
Richard Ríos,Colombia,24,0,0,0.0,0,0,0
Richard Ríos,Colombia,48,0,0,0.0,0,0,0
Richard Ríos,Colombia,69,0,0,0.26,1,0,0
Richie Laryea,Canada,3,0,0,0.26,1,2,2
Richie Laryea,Canada,27,0,0,0.03,0,0,3
Richie Laryea,Canada,50,0,0,0.0,0,1,0
Riechedly Bazoer,Curaçao,9,0,0,0.0,0,0,0
Ritsu Doan,Japan,10,0,0,0.0,0,0,0
Ritsu Doan,Japan,36,0,0,0.0,0,0,0
Ritsu Doan,Japan,57,0,1,0.02,0,0,1
Riyad Mahrez,Algeria,19,0,0,0.11,0,0,0
Riyad Mahrez,Algeria,44,0,1,0.42,1,1,3
Riyad Mahrez,Algeria,71,2,0,0.75,0,0,2
Roberto Alvarado,Mexico,1,0,1,0.0,0,2,2
Roberto Alvarado,Mexico,28,0,0,0.02,0,1,1
Roberto Alvarado,Mexico,53,0,1,0.06,0,0,3
Robin Hranac,Czechia,2,0,0,0.0,0,0,0
Robin Hranac,Czechia,25,0,0,0.0,0,0,0
Robin Hranac,Czechia,53,0,0,0.0,0,0,0
Rodri,Spain,13,0,0,0.11,0,0,3
Rodri,Spain,37,0,0,0.04,0,2,1
Rodri,Spain,64,0,0,0.0,0,0,0
Rodrigo Aguirre,Uruguay,15,0,0,0.0,0,0,0
Rodrigo Bentancur,Uruguay,15,0,0,0.2,0,2,2
Rodrigo Bentancur,Uruguay,39,0,0,0.11,0,2,0
Rodrigo Bentancur,Uruguay,64,0,0,0.02,0,0,0
Rodrigo De Paul,Argentina,19,0,1,0.0,0,1,1
Rodrigo De Paul,Argentina,41,0,0,0.0,0,0,0
Roger Ibanez,Brazil,6,0,0,0.0,0,1,0
Romano Schmid,Austria,20,1,0,0.05,0,0,1
Romano Schmid,Austria,41,0,0,0.0,0,3,0
Romano Schmid,Austria,71,0,0,0.0,0,0,0
Romelu Lukaku,Belgium,14,0,0,0.26,1,0,0
Romelu Lukaku,Belgium,38,0,0,0.03,0,1,0
Romelu Lukaku,Belgium,66,1,1,0.52,0,0,1
Ronwen Williams,South Africa,1,0,0,0.0,0,0,0
Ronwen Williams,South Africa,25,0,0,0.0,0,0,0
Ronwen Williams,South Africa,54,0,0,0.0,0,0,0
Roshon van Eijma,Curaçao,35,0,0,0.0,0,0,0
Ross Stewart,Scotland,30,0,0,0.0,0,0,0
Rúben Dias,Portugal,45,0,0,0.0,0,1,0
Rúben Dias,Portugal,69,0,0,0.0,0,1,0
Rúben Neves,Portugal,69,0,0,0.03,0,0,0
Ruben Providence,Haiti,7,0,0,0.11,1,1,1
Ruben Providence,Haiti,31,0,0,0.03,0,1,1
Ruben Providence,Haiti,51,0,0,0.0,0,3,0
Ruben Vargas,Switzerland,5,0,0,0.37,2,2,5
Ruben Vargas,Switzerland,26,1,1,0.36,0,0,1
Ruben Vargas,Switzerland,50,1,0,0.25,0,0,0
Rustam Ashurmatov,Uzbekistan,24,0,0,0.0,0,0,0
Rustam Ashurmatov,Uzbekistan,45,0,0,0.0,0,0,0
Rustam Ashurmatov,Uzbekistan,70,0,0,0.0,0,1,0
Ryan Christie,Scotland,7,0,0,0.0,0,0,0
Ryan Christie,Scotland,30,0,0,0.04,0,0,0
Ryan Christie,Scotland,52,0,0,0.02,0,0,0
Ryan Gravenberch,Netherlands,10,0,2,0.0,0,2,2
Ryan Gravenberch,Netherlands,33,0,0,0.03,0,0,0
Ryan Gravenberch,Netherlands,58,0,0,0.1,0,0,0
Ryan Mendes,Cape Verde,13,0,0,0.02,0,0,0
Ryan Mendes,Cape Verde,39,0,0,0.09,0,2,1
Ryan Mendes,Cape Verde,63,0,0,0.08,0,2,1
Ryan Thomas,New Zealand,16,0,0,0.0,0,0,0
Ryan Thomas,New Zealand,40,0,0,0.0,0,0,0
Ryan Thomas,New Zealand,66,0,0,0.0,0,0,0
Saad Al Rousan,Jordan,20,0,0,0.0,0,0,0
Sadio Mané,Senegal,17,0,0,0.03,0,1,0
Sadio Mané,Senegal,43,0,1,0.0,0,5,5
Sadio Mané,Senegal,62,0,0,0.6,1,0,4
Saeid Ezatolahi,Iran,16,0,0,0.05,0,1,0
Saeid Ezatolahi,Iran,38,0,0,0.14,0,0,0
Saeid Ezatolahi,Iran,65,0,0,0.36,1,0,0
Saleem Obaid,Jordan,20,0,0,0.0,0,0,0
Saleem Obaid,Jordan,44,0,0,0.0,0,0,0
Saleem Obaid,Jordan,72,0,0,0.0,0,0,0
Saleh Hardani,Iran,38,0,0,0.0,0,0,0
Saleh Hardani,Iran,65,0,0,0.0,0,0,0
Salem Al-Dawsari,Saudi Arabia,15,0,0,0.03,0,1,0
Salem Al-Dawsari,Saudi Arabia,37,0,0,0.03,0,4,0
Salem Al-Dawsari,Saudi Arabia,63,0,0,0.05,0,2,0
Salih Ozcan,Türkiye,8,0,0,0.0,0,0,0
Salih Ozcan,Türkiye,60,0,0,0.0,0,0,0
Saman Ghoddos,Iran,16,0,0,0.13,0,0,1
Saman Ghoddos,Iran,38,0,0,0.0,0,0,0
Saman Ghoddos,Iran,65,0,0,0.19,0,1,0
Samed Bazdar,Bosnia and Herzegovina,3,0,0,0.0,0,1,0
Samir El Mourabet,Morocco,6,0,0,0.0,0,0,0
Samir El Mourabet,Morocco,30,0,0,0.0,0,0,2
Samir El Mourabet,Morocco,51,0,0,0.0,0,1,0
Samir Sophian Chergui,Algeria,71,0,0,0.0,0,0,0
Samú Costa,Portugal,69,0,0,0.0,0,0,0
Samuel Moutoussamy,DR Congo,21,0,0,0.06,0,1,0
Samuel Moutoussamy,DR Congo,48,0,0,0.04,0,0,0
Samuel Moutoussamy,DR Congo,70,0,0,0.0,0,0,2
Sander Berge,Norway,18,0,0,0.0,0,1,0
Sander Berge,Norway,43,0,0,0.0,0,0,0
Santiago Arias,Colombia,69,0,0,0.0,0,0,5
Santiago Gimenez,Mexico,28,0,0,0.0,0,0,0
Santiago Gimenez,Mexico,53,0,0,0.1,1,0,0
Sarpreet Singh,New Zealand,16,0,0,0.16,0,2,1
Sarpreet Singh,New Zealand,40,0,0,0.06,0,0,0
Sarpreet Singh,New Zealand,66,0,0,0.0,0,0,0
Saša Kalajdžić,Austria,20,0,0,0.12,0,1,1
Saša Kalajdžić,Austria,71,1,0,0.17,0,0,0
Saud Abdulhamid,Saudi Arabia,15,0,0,0.04,0,0,0
Saud Abdulhamid,Saudi Arabia,37,0,0,0.0,0,0,0
Saud Abdulhamid,Saudi Arabia,63,0,0,0.01,0,1,1
Scott McKenna,Scotland,52,0,0,0.0,0,0,0
Scott McTominay,Scotland,7,0,0,0.16,0,1,0
Scott McTominay,Scotland,30,0,0,0.13,0,2,1
Scott McTominay,Scotland,52,0,0,0.63,1,1,0
Sead Kolasinac,Bosnia and Herzegovina,3,0,1,0.0,0,0,1
Sead Kolasinac,Bosnia and Herzegovina,26,0,0,0.0,0,1,0
Sead Kolasinac,Bosnia and Herzegovina,49,0,0,0.0,0,0,2
Sebastian Berhalter,USA,4,0,0,0.02,0,0,0
Sebastian Berhalter,USA,29,0,0,0.0,0,0,0
Sebastian Berhalter,USA,60,1,1,0.05,0,1,5
Sebastián Cáceres,Uruguay,15,0,0,0.13,0,0,0
Sebastián Cáceres,Uruguay,39,0,0,0.02,0,0,0
Sebastián Cáceres,Uruguay,64,0,0,0.0,0,0,0
Sebastian Tounekti,Tunisia,12,0,0,0.0,0,0,0
Sebastian Tounekti,Tunisia,36,0,0,0.0,0,0,0
Sebastian Tounekti,Tunisia,58,0,0,0.0,0,0,0
Seko Fofana,Ivory Coast,11,0,0,0.27,0,1,1
Seko Fofana,Ivory Coast,34,0,0,0.02,0,0,0
Sergino Dest,USA,4,0,0,0.0,0,4,0
Sergino Dest,USA,29,0,0,0.13,0,2,1
Sergino Dest,USA,60,0,0,0.0,0,1,1
Sergio Rochet,Uruguay,64,0,0,0.0,0,0,0
Seung Ho Paik,South Korea,2,0,0,0.0,0,0,0
Seung Ho Paik,South Korea,28,0,0,0.0,0,0,0
Seung Ho Paik,South Korea,54,0,0,0.0,0,0,0
Shahriar Moghanlou,Iran,16,0,0,0.2,0,0,0
Shahriar Moghanlou,Iran,38,0,0,0.0,0,0,0
Shahriar Moghanlou,Iran,65,0,0,0.0,0,0,2
Sherel Constancio Floranus,Curaçao,9,0,0,0.0,0,0,0
Sherel Constancio Floranus,Curaçao,35,0,0,0.05,0,0,0
Sherel Constancio Floranus,Curaçao,55,0,0,0.07,0,1,1
Sherzod Esanov,Uzbekistan,45,0,0,0.0,0,0,0
Sherzod Nasrullaev,Uzbekistan,24,0,0,0.0,0,0,0
Sherzod Nasrullaev,Uzbekistan,45,0,0,0.08,0,0,0
Sherzod Nasrullaev,Uzbekistan,70,0,0,0.0,0,1,0
Shogo Taniguchi,Japan,10,0,0,0.0,0,0,0
Shogo Taniguchi,Japan,57,0,0,0.0,0,0,0
Shoja Khalilzadeh,Iran,16,0,0,0.0,0,0,0
Shoja Khalilzadeh,Iran,38,0,0,0.02,0,0,0
Shoja Khalilzadeh,Iran,65,0,0,0.13,0,0,0
Shurandy Sambo,Curaçao,55,0,0,0.0,0,0,0
Sidny Lopes Cabral,Cape Verde,13,0,0,0.0,0,1,1
Sidny Lopes Cabral,Cape Verde,39,0,0,0.03,0,1,0
Silvan Widmer,Switzerland,26,0,0,0.0,0,0,0
Silvan Widmer,Switzerland,50,0,0,0.0,0,0,0
Simon Adingra,Ivory Coast,34,0,0,0.0,0,0,1
Simon Banza,DR Congo,21,0,0,0.0,0,0,0
Simon Banza,DR Congo,48,0,0,0.0,0,0,1
Siphephelo Sithole,South Africa,1,0,0,0.0,0,0,0
Siphephelo Sithole,South Africa,54,0,0,0.0,0,1,1
Sofyan Amrabat,Morocco,51,0,0,0.0,0,0,0
Son Heung-min,South Korea,2,0,0,1.01,1,0,1
Son Heung-min,South Korea,28,0,0,0.0,0,3,1
Son Heung-min,South Korea,54,0,0,0.03,0,0,0
Sondre Langås,Norway,61,0,0,0.0,0,0,0
Sontje Hansen,Curaçao,9,0,0,0.03,0,0,2
Soufiane Rahimi,Morocco,6,0,0,0.0,0,0,0
Soufiane Rahimi,Morocco,30,0,0,0.0,0,0,0
Soufiane Rahimi,Morocco,51,1,1,0.12,0,1,1
Stefan Posch,Austria,20,0,0,0.17,1,0,0
Stefan Posch,Austria,41,0,0,0.0,0,0,1
Stefan Posch,Austria,71,0,0,0.0,0,0,0
Stepan Chaloupek,Czechia,2,0,0,0.0,0,0,0
Stephen Eustaquio,Canada,3,0,0,0.02,0,0,3
Stephen Eustaquio,Canada,27,0,0,0.02,0,0,1
Stephen Eustaquio,Canada,50,0,0,0.0,0,1,0
Steve Kapuadi,DR Congo,21,0,0,0.19,0,0,1
Steve Kapuadi,DR Congo,48,0,0,0.0,0,0,1
Steven Moreira,Cape Verde,13,0,0,0.01,0,1,0
Steven Moreira,Cape Verde,39,0,0,0.0,0,0,0
Steven Moreira,Cape Verde,63,0,0,0.0,0,0,0
Stjepan Radeljic,Bosnia and Herzegovina,49,0,0,0.02,0,0,0
Sultan Al-Brake,Qatar,27,0,0,0.0,0,1,0
Sultan Al-Brake,Qatar,49,0,0,0.0,0,0,1
Sultan Mandash,Saudi Arabia,63,0,0,0.0,0,0,0
Taha Abdi Ali,Sweden,33,0,0,0.0,0,1,2
Tahith Chong,Curaçao,9,0,0,0.05,0,5,0
Tahith Chong,Curaçao,35,0,0,0.0,0,4,2
Tahith Chong,Curaçao,55,0,0,0.07,0,2,0
Tajon Buchanan,Canada,3,0,0,0.0,0,0,0
Tajon Buchanan,Canada,27,0,0,0.6,1,4,2
Tajon Buchanan,Canada,50,0,0,0.0,0,0,1
Takefusa Kubo,Japan,10,0,1,0.03,0,0,1
Takehiro Tomiyasu,Japan,10,0,0,0.0,0,0,0
Takehiro Tomiyasu,Japan,36,0,0,0.19,1,0,0
Tani Oluwaseyi,Canada,3,0,0,0.18,0,1,2
Tani Oluwaseyi,Canada,27,0,0,0.1,0,0,0
Tani Oluwaseyi,Canada,50,0,0,0.0,0,1,0
Tarik Muharemovic,Bosnia and Herzegovina,3,0,0,0.18,0,1,0
Tarik Muharemovic,Bosnia and Herzegovina,26,0,0,0.0,0,0,0
Teboho Mokoena,South Africa,1,0,0,0.0,0,0,1
Teboho Mokoena,South Africa,25,1,0,0.8,0,1,5
Telmo Arcanjo,Cape Verde,13,0,0,0.0,0,0,2
Telmo Arcanjo,Cape Verde,39,0,0,0.0,0,1,0
Tete Yengi,Australia,8,0,0,0.0,0,0,0
Tete Yengi,Australia,59,0,0,0.07,0,0,0
Teun Koopmeiners,Netherlands,10,0,0,0.16,0,0,0
Teun Koopmeiners,Netherlands,33,0,0,0.0,0,0,0
Teun Koopmeiners,Netherlands,58,0,0,0.0,0,0,1
Thalente Mbatha,South Africa,1,0,0,0.0,0,0,0
Thalente Mbatha,South Africa,25,0,0,0.01,0,0,0
Thalente Mbatha,South Africa,54,0,0,0.06,0,0,0
Thapelo Maseko,South Africa,25,0,0,0.15,0,2,0
Thapelo Maseko,South Africa,54,1,0,0.38,0,1,1
Thelo Aasgaard,Norway,61,1,0,0.14,0,0,1
Themba Zwane,South Africa,1,0,0,0.0,0,0,0
Théo Bongonda,DR Congo,70,0,0,0.07,0,1,0
Theo Hernández,France,17,0,0,0.12,0,0,0
Theo Hernández,France,61,0,0,0.05,0,0,1
Thiago Almada,Argentina,19,0,0,0.02,0,0,0
Thiago Almada,Argentina,41,0,0,0.0,0,0,1
Thiago Almada,Argentina,72,0,0,0.05,0,1,0
Thibaut Courtois,Belgium,14,0,0,0.0,0,0,0
Thibaut Courtois,Belgium,38,0,0,0.0,0,0,0
Thibaut Courtois,Belgium,66,0,0,0.0,0,0,0
Thomas Meunier,Belgium,14,0,0,0.07,0,0,1
Thomas Meunier,Belgium,38,0,0,0.0,0,1,0
Thomas Partey,Ghana,46,0,0,0.0,0,1,0
Thomas Partey,Ghana,67,0,0,0.0,0,0,0
Tijjani Reijnders,Netherlands,10,0,0,0.0,0,0,2
Tijjani Reijnders,Netherlands,33,0,0,0.03,0,0,0
Tijjani Reijnders,Netherlands,58,0,1,0.25,1,1,3
Tim Payne,New Zealand,16,0,0,0.0,0,0,0
Tim Payne,New Zealand,40,0,1,0.0,0,0,1
Tim Payne,New Zealand,66,0,0,0.03,0,1,0
Tim Ream,USA,4,0,0,0.0,0,1,0
Tim Ream,USA,29,0,0,0.0,0,0,0
Tim Weah,USA,4,0,0,0.05,0,0,0
Tim Weah,USA,60,0,0,0.0,0,1,0
Timothy Castagne,Belgium,14,0,0,0.0,0,0,1
Timothy Castagne,Belgium,38,0,0,0.0,0,0,3
Timothy Castagne,Belgium,66,0,0,0.05,0,0,0
Tomás Araújo,Portugal,21,0,0,0.0,0,0,1
Tomas Chory,Czechia,2,0,0,0.0,0,0,0
Tomas Chory,Czechia,53,0,0,0.0,0,0,0
Tomas Holes,Czechia,25,0,0,0.0,0,1,0
Tomas Holes,Czechia,53,0,0,0.0,0,0,0
Tomás Rodríguez,Panama,47,0,0,0.0,0,0,0
Tomás Rodríguez,Panama,68,0,0,0.03,0,0,1
Tomas Soucek,Czechia,2,0,0,0.28,0,0,0
Tomas Soucek,Czechia,25,0,0,0.0,0,0,0
Tomas Soucek,Czechia,53,0,0,0.0,0,0,0
Tony Ralston,Scotland,30,0,0,0.0,0,0,0
Tony Ralston,Scotland,52,0,0,0.06,0,0,1
Torbjørn Heggem,Norway,18,0,0,0.0,0,0,0
Torbjørn Heggem,Norway,43,0,0,0.0,0,1,0
Tshepang Moremi,South Africa,54,0,1,0.0,0,1,1
Tsuyoshi Watanabe,Japan,10,0,0,0.0,0,0,1
Tsuyoshi Watanabe,Japan,57,0,0,0.0,0,0,0
Tyler Adams,USA,4,0,0,0.0,0,2,1
Tyler Adams,USA,29,0,0,0.0,0,0,1
Tyler Bindon,New Zealand,16,0,0,0.0,0,0,0
Tyler Bindon,New Zealand,40,0,0,0.53,1,1,0
Tyler Bindon,New Zealand,66,0,0,0.06,0,0,0
Tyrese Noslin,Curaçao,55,0,0,0.0,0,0,0
Ugurcan Cakir,Türkiye,8,0,0,0.0,0,0,0
Ugurcan Cakir,Türkiye,32,0,0,0.0,0,0,0
Ugurcan Cakir,Türkiye,60,0,0,0.0,0,0,0
Unai Simón,Spain,13,0,0,0.0,0,0,0
Unai Simón,Spain,37,0,0,0.0,0,0,0
Unai Simón,Spain,64,0,0,0.0,0,0,0
Utkir Yusupov,Uzbekistan,24,0,0,0.0,0,0,0
Valentín Barco,Argentina,72,0,0,0.0,0,0,0
Victor Lindelof,Sweden,12,0,0,0.14,0,0,0
Victor Lindelof,Sweden,33,0,0,0.0,0,0,0
Victor Lindelof,Sweden,57,0,0,0.19,1,0,0
Viktor Gyokeres,Sweden,12,1,1,0.63,1,1,4
Viktor Gyokeres,Sweden,33,0,0,0.26,0,0,3
Viktor Gyokeres,Sweden,57,0,1,0.03,0,0,1
Vinicius Junior,Brazil,6,1,0,0.08,0,0,2
Vinicius Junior,Brazil,31,1,1,0.37,0,2,1
Vinicius Junior,Brazil,52,2,0,3.06,2,5,2
Virgil van Dijk,Netherlands,10,1,0,0.06,0,0,0
Virgil van Dijk,Netherlands,33,0,0,0.0,0,0,0
Virgil van Dijk,Netherlands,58,0,1,0.04,0,0,1
Vitinha,Portugal,21,0,0,0.0,0,1,0
Vitinha,Portugal,45,0,0,0.02,0,0,1
Vitinha,Portugal,69,0,0,0.03,0,1,1
Vladimir Coufal,Czechia,2,0,1,0.0,0,0,1
Vladimir Coufal,Czechia,25,0,0,0.0,0,2,5
Vladimir Coufal,Czechia,53,0,0,0.02,0,0,1
Vladimir Darida,Czechia,25,0,0,0.15,0,2,0
Vozinha,Cape Verde,13,0,0,0.0,0,0,0
Vozinha,Cape Verde,39,0,0,0.0,0,0,0
Vozinha,Cape Verde,63,0,0,0.0,0,0,0
Wagner Pina,Cape Verde,63,0,0,0.14,0,1,2
Waldemar Anton,Germany,9,0,0,0.0,0,0,0
Weston McKennie,USA,4,0,0,0.0,0,3,3
Weston McKennie,USA,29,0,0,0.28,1,1,3
Weston McKennie,USA,60,0,0,0.31,0,2,1
Wilfried Singo,Ivory Coast,11,0,1,0.05,0,0,1
Wilfried Singo,Ivory Coast,34,0,0,0.09,0,5,0
William Saliba,France,17,0,0,0.0,0,0,0
William Saliba,France,42,0,0,0.05,0,0,0
Willian Pacho,Ecuador,11,0,0,0.0,0,0,0
Willian Pacho,Ecuador,35,0,0,0.07,0,0,0
Willian Pacho,Ecuador,56,0,0,0.0,0,0,0
Willy Semedo,Cape Verde,13,0,0,0.0,0,0,0
Willy Semedo,Cape Verde,63,0,0,0.05,0,2,1
Wilson Isidor,Haiti,7,0,0,0.04,0,0,1
Wilson Isidor,Haiti,31,0,0,0.08,0,0,1
Wilson Isidor,Haiti,51,1,0,0.03,0,0,0
Xaver Schlager,Austria,20,0,1,0.0,0,0,1
Xaver Schlager,Austria,41,0,0,0.0,0,0,0
Xaver Schlager,Austria,71,0,0,0.01,0,0,0
Yahia Fofana,Ivory Coast,11,0,0,0.0,0,0,0
Yahia Fofana,Ivory Coast,34,0,0,0.0,0,0,0
Yahia Fofana,Ivory Coast,55,0,0,0.0,0,0,0
Yan Diomande,Ivory Coast,11,0,0,0.2,0,4,5
Yan Diomande,Ivory Coast,34,0,0,0.07,0,4,2
Yan Diomande,Ivory Coast,55,0,1,0.0,0,2,3
Yan Valery,Tunisia,12,0,0,0.0,0,3,0
Yan Valery,Tunisia,36,0,0,0.0,0,1,0
Yan Valery,Tunisia,58,0,0,0.0,0,0,2
Yang Hyun-Jun,South Korea,28,0,0,0.26,1,0,0
Yannick Semedo,Cape Verde,39,0,0,0.0,0,0,0
Yasin Ayari,Sweden,12,2,0,0.07,0,0,1
Yasin Ayari,Sweden,33,0,0,0.23,1,1,0
Yasin Ayari,Sweden,57,0,0,0.0,0,1,3
Yasser Ibrahim,Egypt,14,0,0,0.0,0,0,0
Yasser Ibrahim,Egypt,40,0,0,0.0,0,0,0
Yasser Ibrahim,Egypt,65,0,0,0.0,0,0,0
Yassin Fortune,Haiti,7,0,0,0.0,0,0,0
Yazan Al-Arab,Jordan,20,0,0,0.0,0,0,0
Yazan Al-Arab,Jordan,44,0,0,0.0,0,0,0
Yazan Al-Arab,Jordan,72,0,0,0.0,0,1,0
Yazeed Abu Laila,Jordan,20,0,0,0.0,0,0,0
Yazeed Abu Laila,Jordan,44,0,0,0.0,0,0,0
Yazeed Abu Laila,Jordan,72,0,0,0.0,0,0,0
Yéremy Pino,Spain,37,0,0,0.0,0,0,0
Yéremy Pino,Spain,64,0,0,0.0,0,0,0
Yoane Wissa,DR Congo,21,1,0,0.42,0,0,0
Yoane Wissa,DR Congo,48,0,0,0.12,0,0,1
Yoane Wissa,DR Congo,70,2,0,1.33,1,0,0
Yoel Bárcenas,Panama,23,0,0,0.08,0,1,0
Yoel Bárcenas,Panama,47,0,0,0.0,0,2,2
Yoel Bárcenas,Panama,68,0,0,0.0,0,0,0
Young-woo Seol,South Korea,2,0,0,0.0,0,0,1
Young-woo Seol,South Korea,28,0,0,0.09,0,0,0
Young-woo Seol,South Korea,54,0,0,0.01,0,0,2
Youri Tielemans,Belgium,14,0,0,0.05,0,1,3
Youri Tielemans,Belgium,38,0,0,0.06,0,0,3
Youri Tielemans,Belgium,66,0,0,0.02,0,0,0
Youssef Amyn,Iraq,42,0,0,0.0,0,0,0
Yuito Suzuki,Japan,36,0,0,0.0,0,0,0
Yukinari Sugawara,Japan,10,0,0,0.16,0,0,1
Yukinari Sugawara,Japan,36,0,0,0.0,0,0,0
Yukinari Sugawara,Japan,57,0,0,0.01,0,0,0
Yunus Akgun,Türkiye,8,0,0,0.0,0,1,2
Yunus Akgun,Türkiye,32,0,0,0.0,0,0,0
Yusuf Abdurisag,Qatar,5,0,0,0.0,0,0,1
Yusuf Abdurisag,Qatar,27,0,0,0.0,0,0,0
Yuto Nagatomo,Japan,57,0,0,0.0,0,0,0
Zaid Ismail,Iraq,18,0,0,0.0,0,0,0
Zaid Ismail,Iraq,42,0,0,0.0,0,0,0
Zaid Tahseen,Iraq,18,0,0,0.12,0,0,0
Zaid Tahseen,Iraq,42,0,0,0.0,0,0,0
Zeki Amdouni,Switzerland,5,0,0,0.02,0,1,1
